,Player,Pos,Squad,Rk,Tkl,Tkl,TklW,Blocks,Int,Clr,Err,90s,Cmp,Cmp,Cmp,Cmp,Cmp%,Cmp%,Cmp%,Cmp%,Ast,xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,GCA,Sh,SoT%,npxG,Touches,Att,Succ%,PrgC,Mis,Dis,PrgR,G-PK,G-PK,Fls,Fld,PKwon,OG,Recov,Won%
2244,Bouna Sarr,"DF,FW",Marseille,2245,65,22,42,20,32,53,2,19.9,1136,723,277,55,85.4,92.3,83.4,54.5,3,2.8,29,51,31,19,67,67,6,18,11.1,1.1,1607,71,62.0,95,30,25,107,0,0.00,37,25,1,0,163,52.9
2245,Ismaila Sarr,"FW,MF",Rennes,2246,20,7,10,17,9,3,1,20.6,328,199,86,12,74.4,83.3,71.1,48.0,3,2.8,17,17,14,3,34,68,9,41,34.1,4.8,718,105,60.0,80,88,54,205,5,0.24,21,64,2,0,92,25.6
2246,Malang Sarr,DF,Nice,2247,24,8,18,14,31,44,2,14.7,980,339,495,136,88.3,93.6,92.0,73.5,0,0.4,5,55,2,1,72,14,1,8,12.5,0.8,1243,8,87.5,28,9,7,17,0,0.00,13,16,0,0,100,63.6
2247,Imanol Sarriegi,"MF,FW",Eibar,2248,2,2,2,2,1,0,0,0.5,20,8,9,2,80.0,72.7,100.0,50.0,0,0.0,0,2,0,0,1,0,0,0,,0.0,29,0,,0,0,1,0,0,0.00,1,0,0,0,5,
2248,Marco Sau,"FW,MF",Cagliari,2249,9,1,6,10,9,1,0,14.6,289,166,85,17,74.5,83.8,77.3,63.0,0,0.9,12,10,6,0,22,35,3,24,37.5,2.7,510,14,21.4,26,40,38,101,2,0.14,18,25,2,0,78,21.1
2249,Stefan Savić,DF,Atlético Madrid,2250,30,16,20,38,45,150,1,25.5,809,270,384,145,81.4,90.3,89.9,59.9,0,0.2,3,54,5,0,52,10,0,3,33.3,0.2,1269,4,100.0,7,8,1,3,0,0.00,24,8,0,1,115,70.8
2250,Gianluca Scamacca,"FW,MF",Sassuolo,2251,0,0,0,1,0,0,0,0.3,12,6,4,2,70.6,85.7,66.7,100.0,0,0.4,1,2,3,0,4,1,0,3,0.0,0.1,23,0,,0,2,0,6,0,0.00,1,1,0,0,1,100.0
2251,Fabian Schär,DF,La Coruña,2252,59,32,45,36,45,141,1,24.7,758,233,353,166,79.2,89.6,88.3,61.0,2,0.6,7,53,3,0,45,24,3,18,33.3,3.0,1269,20,70.0,18,13,5,5,2,0.08,39,22,0,0,131,55.1
2252,Ezequiel Schelotto,DF,Brighton,2253,20,12,13,7,19,58,2,14.6,448,212,173,48,72.1,83.5,69.2,60.0,0,0.6,5,35,8,5,48,21,1,6,33.3,0.2,776,25,60.0,37,14,12,53,0,0.00,8,11,0,0,74,60.0
2253,Pasquale Schiattarella,MF,SPAL,2254,40,13,31,7,24,26,0,22.1,942,408,395,111,79.0,86.4,84.4,60.7,3,4.2,43,106,31,3,150,79,9,20,15.0,0.7,1360,31,80.6,45,28,27,89,1,0.05,26,56,0,0,129,40.0
2254,Eros Schiavon,"MF,DF",SPAL,2255,6,1,5,6,2,4,0,4.3,85,44,35,3,63.0,77.2,70.0,17.6,0,0.0,1,8,0,0,5,3,0,1,0.0,0.0,164,5,60.0,6,3,5,6,0,0.00,10,3,0,0,16,10.0
2255,Patrik Schick,"FW,MF",Roma,2256,9,1,7,14,2,11,0,11.0,223,137,60,6,76.9,82.5,77.9,54.5,0,2.3,14,15,8,1,21,33,0,27,40.7,3.1,432,32,53.1,19,33,21,103,2,0.18,20,23,0,0,46,44.6
2256,Julian Schieber,"MF,FW",Hertha BSC,2257,1,1,1,1,0,2,0,0.6,6,4,1,1,46.2,57.1,20.0,100.0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.3,24,5,0.0,0,0,0,4,0,0.00,2,1,0,0,1,100.0
2257,Christopher Schindler,DF,Huddersfield,2258,83,24,61,54,75,275,1,36.3,1133,363,622,137,80.9,87.3,87.1,57.8,1,2.3,9,54,0,0,80,16,1,10,0.0,1.1,1923,2,100.0,11,9,1,6,0,0.00,30,21,0,0,156,62.3
2258,Sven Schipplock,"FW,MF",Hamburger SV,2259,7,0,6,4,1,3,0,3.8,48,34,10,0,57.8,69.4,45.5,0.0,0,0.5,4,5,0,0,3,8,1,5,40.0,0.8,118,5,40.0,1,6,3,21,0,0.00,10,11,0,0,4,48.6
2259,Jeffrey Schlupp,"DF,MF",Crystal Palace,2260,57,23,36,34,24,67,0,19.4,601,370,192,32,72.7,85.6,71.1,38.1,1,1.0,12,61,10,3,74,35,4,15,13.3,1.2,1084,23,56.5,32,22,30,51,0,0.00,18,8,0,0,113,43.7
2260,Kasper Schmeichel,GK,Leicester City,2261,1,1,0,1,0,18,5,32.9,614,33,175,405,53.8,91.7,94.1,44.3,0,0.1,1,22,1,0,6,4,0,0,,0.0,1209,2,100.0,0,0,0,0,0,0.00,0,6,0,1,42,100.0
2261,Marcel Schmelzer,DF,Dortmund,2262,35,20,27,27,30,57,1,16.6,1063,568,404,42,81.0,92.5,82.1,40.4,0,0.6,11,98,10,4,113,26,1,5,20.0,0.2,1479,14,42.9,45,10,9,68,0,0.00,16,24,0,0,73,50.6
2262,Jonathan Schmid,"DF,FW",Augsburg,2263,23,11,16,16,10,35,1,16.4,455,224,142,52,70.5,86.2,70.3,46.0,0,1.8,28,18,7,4,34,51,0,23,26.1,1.7,791,22,31.8,21,16,13,75,0,0.00,11,15,0,0,63,51.2
2263,Manuel Schmiedebach,MF,Hannover 96,2264,5,4,5,2,5,6,0,1.8,48,15,25,6,68.6,71.4,78.1,50.0,0,0.2,3,8,1,1,9,6,0,0,,0.0,91,0,,2,2,5,3,0,0.00,4,1,0,0,12,14.3
2264,Benno Schmitz,DF,RB Leipzig,2265,3,2,2,0,0,1,0,0.9,44,28,12,2,80.0,90.3,75.0,33.3,0,0.1,2,1,0,0,0,4,0,0,,0.0,61,0,,1,0,0,4,0,0.00,0,1,0,0,4,75.0
2265,Morgan Schneiderlin,MF,Everton,2266,58,15,40,18,61,59,1,23.7,951,482,333,91,83.2,90.1,86.0,60.3,0,0.2,7,104,3,1,106,21,0,5,0.0,0.4,1381,11,54.5,15,26,12,8,0,0.00,39,17,0,0,170,48.6
2266,Alessandro Schöpf,"DF,FW",Schalke 04,2267,22,11,17,16,15,13,1,9.0,321,179,115,21,75.0,84.4,77.2,46.7,0,0.5,6,20,7,0,38,15,1,9,33.3,0.4,538,36,36.1,36,11,4,46,0,0.00,26,15,0,0,71,38.1
2267,Nico Schulz,"FW,MF",Hoffenheim,2268,40,20,29,33,23,24,0,19.8,751,380,295,63,72.8,85.4,73.4,50.8,2,2.9,27,65,30,15,75,62,9,17,41.2,1.4,1234,44,40.9,105,20,24,151,1,0.05,22,21,1,0,101,22.9
2268,André Schürrle,FW,Dortmund,2269,22,9,19,13,7,7,1,13.7,398,226,115,31,72.8,82.5,73.7,47.0,6,3.7,18,27,19,5,57,47,6,35,31.4,3.4,700,48,50.0,54,30,23,152,1,0.07,13,15,0,0,46,45.0
2269,Julian Schuster,"DF,MF",Freiburg,2270,14,6,10,17,19,56,0,14.5,603,163,346,84,79.1,88.1,91.3,47.5,0,1.2,14,43,5,1,50,34,2,12,8.3,0.6,885,1,100.0,5,3,5,8,0,0.00,7,9,0,2,55,54.3
2270,Pirmin Schwegler,MF,Hannover 96,2271,81,42,57,33,49,46,1,25.8,1023,460,409,104,75.0,84.9,81.2,45.6,6,4.0,47,106,8,0,141,78,8,12,8.3,0.8,1618,18,55.6,16,18,19,21,0,0.00,60,54,0,0,103,65.6
2271,Alexander Schwolow,GK,Freiburg,2272,0,0,0,0,0,9,1,32.3,853,59,365,427,63.1,98.3,98.4,46.7,0,0.1,2,51,2,0,2,12,0,1,0.0,0.1,1429,0,,0,0,0,0,0,0.00,0,1,0,1,52,100.0
2272,Simone Scuffet,GK,Udinese,2273,0,0,0,0,1,1,1,6.0,88,12,36,40,55.3,100.0,100.0,36.7,0,0.0,1,1,0,0,0,0,0,0,,0.0,173,0,,0,0,0,0,0,0.00,0,0,0,0,5,
2273,Sergio Segura García,DF,Leganés,2274,,,2,,1,,,0.3,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,0,0.00,0,0,0,0,,
2274,Ernest Seka,DF,Strasbourg,2275,60,40,47,25,51,98,1,24.2,1029,508,416,88,76.6,85.8,79.5,50.3,0,1.0,18,85,12,5,126,49,5,15,20.0,0.8,1637,42,52.4,58,28,16,53,1,0.04,29,12,0,0,132,68.0
2275,Vahid Selimović,DF,Metz,2276,20,11,14,10,17,58,1,11.7,380,95,212,73,81.0,88.0,87.2,66.4,0,0.0,0,33,1,0,31,3,0,2,0.0,0.1,583,4,100.0,5,5,1,3,0,0.00,22,8,0,1,65,33.3
2276,Davie Selke,FW,Hertha BSC,2277,13,4,10,26,2,20,1,21.0,257,172,69,3,58.4,67.5,51.1,37.5,0,2.0,15,21,3,0,25,51,10,46,45.7,6.9,672,59,42.4,34,38,24,137,9,0.43,60,39,4,0,34,49.5
2277,Ole Selnæs,MF,Saint-Étienne,2278,73,18,45,37,34,53,1,22.9,1032,378,490,147,81.5,86.5,87.5,65.3,2,1.3,18,107,5,0,124,39,2,14,28.6,0.5,1493,8,100.0,25,3,5,14,0,0.00,39,14,1,0,161,60.0
2278,Nélson Semedo,DF,Barcelona,2279,34,17,25,16,22,26,1,16.6,1000,618,280,53,87.1,94.2,84.8,66.3,0,1.2,11,61,14,1,62,23,2,3,66.7,0.3,1283,46,63.0,73,14,25,90,0,0.00,12,21,1,0,103,50.0
2279,Rúben Semedo,"DF,MF",Villarreal,2280,6,4,5,5,5,13,2,2.6,78,38,34,4,87.6,92.7,94.4,50.0,0,0.0,1,1,0,0,4,1,0,1,0.0,0.0,116,2,50.0,0,0,4,1,0,0.00,1,1,0,0,10,70.0
2280,Stefano Sensi,MF,Sassuolo,2281,17,9,13,16,22,10,1,11.6,444,157,198,84,80.0,88.2,85.7,65.6,0,1.2,22,61,12,3,73,44,3,21,23.8,1.6,664,18,66.7,22,15,7,36,2,0.17,15,29,1,0,95,25.0
2281,Luigi Sepe,GK,Napoli,2282,0,0,0,0,0,1,0,1.0,17,1,13,3,89.5,100.0,100.0,60.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,21,0,,0,0,0,0,0,0.00,0,0,0,0,1,
2282,Suat Serdar,MF,Mainz 05,2283,59,27,47,38,21,17,1,18.9,442,196,197,37,79.4,82.0,87.2,72.5,0,1.2,19,46,6,0,69,55,0,39,33.3,1.7,801,62,46.8,28,33,38,34,2,0.11,36,28,0,0,94,46.2
2283,Jean Seri,MF,Nice,2284,25,9,14,16,26,15,4,29.1,2452,1092,1008,287,88.4,93.1,92.6,72.7,6,4.9,66,174,20,4,200,128,14,35,31.4,1.9,2972,52,71.2,51,50,23,53,2,0.07,26,61,2,0,187,44.4
2284,Julien Serrano,DF,Monaco,2285,2,1,2,2,4,14,0,3.1,109,60,45,4,64.9,85.7,66.2,16.7,0,0.2,3,15,1,1,10,8,0,1,0.0,0.0,200,1,100.0,7,8,1,25,0,0.00,2,4,0,0,12,33.3
2285,Grégory Sertic,"DF,MF",Marseille,2286,5,2,3,8,6,23,0,3.9,171,71,72,18,87.2,95.9,96.0,62.1,0,0.1,1,12,1,0,9,5,0,6,16.7,0.6,247,1,100.0,2,1,0,1,0,0.00,10,3,0,0,19,60.0
2286,Stéphane Sessègnon,"MF,FW",Montpellier,2287,4,1,4,0,0,2,0,10.9,392,206,128,47,78.1,89.6,79.5,58.0,2,1.0,17,49,12,2,70,34,3,20,20.0,1.1,572,26,69.2,21,18,18,43,1,0.09,8,20,0,0,59,40.0
2287,Lee Seung-woo,"MF,FW",Hellas Verona,2288,3,0,2,1,2,0,0,4.0,126,69,37,9,76.8,87.3,75.5,60.0,0,0.1,3,12,3,0,18,11,0,11,27.3,0.4,212,13,61.5,12,14,8,23,1,0.25,9,10,0,0,19,11.1
2288,Stephan El Shaarawy,FW,Roma,2289,22,5,16,16,24,8,0,23.9,812,480,241,51,81.0,87.3,83.1,63.8,5,3.7,35,50,43,4,100,103,11,73,31.5,8.9,1293,84,44.0,78,58,24,249,7,0.29,13,26,0,0,91,30.2
2289,Meritan Shabani,FW,Bayern Munich,2290,2,1,1,1,0,0,1,0.6,11,8,3,0,68.8,66.7,100.0,0.0,0,0.0,0,0,0,0,1,0,0,0,,0.0,25,3,33.3,0,2,1,2,0,0.00,0,1,0,0,3,0.0
2290,Xherdan Shaqiri,"MF,FW",Stoke City,2291,25,10,17,9,16,6,2,33.8,923,418,314,152,71.4,88.6,75.1,49.5,7,7.1,75,94,59,12,161,145,12,68,44.1,4.2,1594,68,57.4,81,99,57,183,8,0.24,28,50,0,0,153,20.0
2291,Luke Shaw,DF,Manchester Utd,2292,18,11,15,16,4,22,1,8.8,465,278,137,12,79.5,90.3,79.2,31.6,0,0.4,9,39,9,0,48,19,0,12,41.7,0.4,676,10,60.0,34,10,4,35,0,0.00,4,8,0,0,42,47.2
2292,Ryan Shawcross,DF,Stoke City,2293,36,13,20,33,40,224,1,26.3,449,136,233,66,67.2,75.1,72.4,48.5,1,0.3,2,39,1,0,46,10,2,24,33.3,2.5,1054,3,100.0,5,4,1,9,1,0.04,26,18,0,1,80,66.7
2293,Jonjo Shelvey,MF,Newcastle Utd,2294,39,8,24,26,28,33,0,25.2,1031,378,421,213,69.7,86.7,77.8,48.2,3,2.5,40,159,32,8,183,82,7,42,21.4,2.4,1686,33,69.7,31,23,19,23,1,0.04,23,8,0,0,199,60.6
2294,Gaku Shibasaki,"MF,FW",Getafe,2295,21,6,10,6,19,9,0,11.1,256,121,91,26,71.7,78.1,75.8,52.0,0,0.9,9,24,4,4,28,27,1,10,30.0,0.9,464,17,70.6,12,22,17,45,1,0.09,27,13,0,0,58,16.7
2295,Djibril Sidibé,DF,Monaco,2296,59,23,39,20,46,52,1,23.9,1414,787,518,80,83.8,90.8,85.5,58.0,7,4.3,32,112,35,10,187,67,8,20,40.0,0.9,1966,51,41.2,56,39,19,170,2,0.08,34,37,0,0,170,66.1
2296,Sidnei,DF,La Coruña,2297,41,18,28,26,31,101,1,19.8,642,185,329,121,83.5,91.1,88.4,66.9,1,0.5,5,24,6,2,44,13,4,8,25.0,1.0,987,21,76.2,15,14,3,3,1,0.05,12,11,0,0,139,56.7
2297,Jaime Sierra Mateos,"FW,MF",Leganés,2298,1,0,1,0,1,0,0,0.3,3,2,1,0,60.0,50.0,100.0,,0,0.0,0,0,0,0,0,0,0,0,,0.0,9,0,,0,0,0,0,0,0.00,1,0,0,0,0,
2298,Vincent Sierro,"MF,FW",Freiburg,2299,8,4,6,2,4,0,0,2.4,43,20,18,4,65.2,80.0,60.0,50.0,0,0.2,4,9,0,0,12,6,0,4,0.0,0.2,88,6,66.7,0,4,4,10,0,0.00,7,1,0,0,1,50.0
2299,Gylfi Sigurðsson,"MF,FW",Everton,2300,38,16,26,37,34,36,0,25.1,562,297,176,45,65.3,82.5,75.2,26.3,3,3.9,38,58,10,1,77,78,7,39,30.8,3.0,1131,31,64.5,29,53,25,110,4,0.16,19,16,0,0,120,32.8
2300,Kolbeinn Sigþórsson,FW,Nantes,2301,0,0,0,0,1,0,0,0.3,6,5,1,0,60.0,71.4,50.0,,0,0.0,0,0,0,0,0,0,0,1,0.0,0.1,12,2,100.0,2,0,1,2,0,0.00,0,0,0,0,1,60.0
2301,Adrien Silva,MF,Leicester City,2302,22,6,13,12,14,0,0,8.5,353,163,141,30,80.4,86.7,85.5,65.2,1,0.8,7,49,4,0,55,18,1,11,18.2,0.3,523,8,75.0,12,18,16,15,0,0.00,9,8,0,0,58,36.7
2302,André Silva,FW,Milan,2303,5,2,4,10,4,6,0,10.4,232,157,61,5,74.1,83.1,78.2,35.7,1,0.9,18,8,2,0,23,41,1,35,28.6,3.8,430,22,45.5,25,32,24,117,2,0.19,20,18,0,0,25,39.3
2303,Bernardo Silva,"FW,MF",Manchester City,2304,27,6,18,17,10,12,1,17.0,836,487,276,33,83.6,91.7,84.1,51.6,4,2.8,31,31,28,5,80,61,5,25,56.0,3.5,1157,41,70.7,80,28,26,218,6,0.35,9,27,1,0,73,26.3
2304,David Silva,MF,Manchester City,2305,32,9,21,28,18,7,0,27.0,2183,1258,751,80,86.6,92.8,87.5,58.0,11,8.4,61,201,87,5,337,141,20,54,37.0,7.2,2718,49,77.6,158,32,29,247,9,0.33,21,36,0,0,135,58.3
2305,Gabriel Silva,DF,Saint-Étienne,2306,28,19,20,21,37,83,1,23.1,891,505,286,81,79.0,92.7,77.3,57.0,2,0.8,16,61,24,7,95,27,2,11,27.3,0.7,1384,28,64.3,39,33,21,104,1,0.04,34,44,1,0,112,48.2
2306,Jonathan Silva,DF,Roma,2307,0,0,0,1,3,1,0,1.2,72,35,30,3,83.7,97.2,88.2,33.3,0,0.0,0,4,0,0,7,1,1,1,100.0,0.1,95,2,0.0,1,1,5,3,0,0.00,1,0,0,0,8,50.0
2307,Thiago Silva,DF,Paris S-G,2308,31,12,23,28,18,114,0,23.5,1650,670,715,193,95.8,97.2,97.4,88.9,0,0.2,4,75,9,0,112,18,4,11,27.3,0.9,1927,1,100.0,16,3,0,1,1,0.04,24,12,0,1,151,69.1
2308,Matías Silvestre,DF,Sampdoria,2309,12,6,8,33,11,154,3,34.0,1986,629,1058,280,88.3,95.6,92.9,66.5,0,0.2,1,97,6,0,115,17,1,17,29.4,2.1,2495,10,70.0,7,7,2,2,1,0.03,13,13,0,1,158,52.9
2309,Marco Silvestri,GK,Hellas Verona,2310,0,0,0,0,1,0,0,2.0,40,3,24,13,72.7,100.0,100.0,48.1,0,0.0,0,0,0,0,0,0,0,0,,0.0,69,0,,0,0,0,0,0,0.00,0,1,0,0,1,
2310,Giovanni Simeone,FW,Fiorentina,2311,32,8,23,27,12,32,0,33.3,383,240,69,15,68.3,79.2,56.1,45.5,4,2.9,37,24,14,0,32,92,11,107,34.6,14.3,954,61,52.5,58,108,66,245,14,0.42,58,48,0,0,102,22.3
2311,Lorenco Šimić,DF,SPAL,2312,5,3,3,7,11,15,0,3.5,86,23,52,9,74.1,76.7,92.9,37.5,0,0.0,0,7,1,0,10,0,0,2,50.0,0.1,157,2,100.0,2,1,1,1,1,0.28,4,0,0,0,16,38.5
2312,Stefan Simić,DF,Crotone,2313,13,10,8,6,10,44,0,6.2,165,23,115,27,78.2,76.7,87.8,58.7,0,0.0,0,6,0,0,10,0,0,2,50.0,0.2,285,1,0.0,3,1,0,2,0,0.00,10,10,0,0,27,56.3
2313,David Simón,DF,Las Palmas,2314,24,9,17,13,22,11,1,8.0,413,258,115,22,78.7,90.8,75.2,40.7,0,1.0,10,15,14,7,27,16,0,3,33.3,0.2,628,26,50.0,16,9,11,50,0,0.00,17,11,0,0,41,38.9
2314,Danny Simpson,DF,Leicester City,2315,38,22,22,31,34,132,1,25.6,898,456,332,75,75.1,87.5,75.5,46.9,0,0.1,4,57,7,5,54,15,0,3,33.3,0.2,1475,17,58.8,11,14,11,47,0,0.00,21,10,0,0,130,46.4
2315,Jack Simpson,DF,Bournemouth,2316,1,0,1,1,0,4,0,0.8,4,2,1,1,80.0,100.0,100.0,50.0,0,0.0,0,0,0,0,0,0,0,0,,0.0,11,0,,0,0,0,0,0,0.00,0,0,0,0,1,
2316,Josh Sims,"FW,MF",Southampton,2317,4,2,3,5,1,0,0,1.8,50,34,11,2,76.9,85.0,73.3,50.0,0,0.1,1,4,1,1,4,10,1,11,45.5,0.6,92,5,40.0,10,4,6,17,0,0.00,1,1,0,0,5,50.0
2317,Jerome Sinclair,"MF,FW",Watford,2318,0,0,0,0,1,0,0,0.3,7,4,2,0,87.5,100.0,66.7,,0,0.0,1,1,1,0,2,1,0,0,,0.0,13,4,50.0,1,1,0,1,0,0.00,1,0,0,0,2,0.0
2318,Giovanni Sio,FW,Montpellier,2319,14,0,8,11,6,23,1,24.4,421,260,115,17,66.3,75.1,64.6,51.5,3,2.9,21,32,20,4,57,54,6,82,47.6,11.6,894,43,48.8,36,62,47,222,10,0.41,58,41,0,0,68,54.4
2319,Dimitris Siovas,DF,Leganés,2320,48,29,33,27,62,89,0,22.9,547,188,275,76,73.5,82.5,80.9,49.7,1,0.7,2,21,1,0,44,14,1,18,11.1,1.7,998,12,66.7,11,10,4,1,1,0.04,28,15,0,0,169,69.7
2320,Tobias Sippel,GK,M'Gladbach,2321,1,1,1,0,0,5,1,4.8,126,18,65,43,67.0,100.0,98.5,41.7,0,0.0,1,6,0,0,1,1,0,0,,0.0,203,1,100.0,0,0,0,0,0,0.00,0,0,0,0,4,
2321,Salvatore Sirigu,GK,Torino,2322,0,0,0,0,1,35,3,37.0,926,78,441,404,70.7,100.0,97.4,52.5,0,0.0,0,7,0,0,0,2,1,0,,0.0,1425,2,100.0,0,1,0,0,0,0.00,0,5,0,0,51,92.9
2322,Moussa Sissoko,"MF,FW",Tottenham,2323,23,9,17,11,9,23,1,15.4,740,410,270,42,82.2,90.9,80.4,68.9,1,2.2,27,69,21,3,85,49,2,19,36.8,2.2,1037,32,56.3,50,19,17,102,1,0.06,23,8,0,0,108,51.7
2323,Pione Sisto,"FW,MF",Celta Vigo,2324,18,9,12,12,12,7,1,28.0,863,472,254,108,80.3,88.7,80.9,63.9,10,5.1,41,65,48,17,108,97,14,52,36.5,4.7,1362,131,57.3,110,67,85,235,5,0.18,15,74,0,0,155,6.3
2324,Antonio Sivera,GK,Alavés,2325,0,0,0,0,0,0,0,0.7,7,1,1,5,46.7,100.0,100.0,38.5,0,0.0,0,0,0,0,0,0,0,0,,0.0,16,0,,0,0,0,0,0,0.00,0,0,0,0,1,
2325,Ellyes Skhiri,MF,Montpellier,2326,89,37,54,59,77,57,4,33.9,1355,644,503,166,85.5,89.0,89.0,80.2,1,1.4,32,128,18,1,178,86,3,39,25.6,2.3,1965,50,82.0,28,30,22,49,4,0.12,37,31,0,0,225,50.7
2326,Łukasz Skorupski,GK,Roma,2327,0,0,0,0,0,1,0,1.0,30,3,17,10,81.1,100.0,94.4,62.5,0,0.0,0,1,0,0,0,0,0,0,,0.0,39,0,,0,0,0,0,0,0.00,0,0,0,0,0,
2327,Milan Škriniar,DF,Inter,2328,86,44,55,38,35,180,0,38.0,2172,977,1004,158,91.0,94.5,94.0,67.5,0,0.3,8,95,3,0,144,31,5,21,47.6,3.2,2769,19,100.0,23,16,15,9,4,0.11,40,29,0,1,280,58.4
2328,Islam Slimani,FW,Leicester City,2329,2,1,2,2,0,2,0,2.8,78,48,17,1,67.2,73.8,70.8,50.0,1,0.2,2,1,5,0,7,9,3,7,57.1,1.5,147,6,50.0,5,10,6,25,1,0.36,3,1,0,0,9,38.5
2329,Islam Slimani,FW,Newcastle Utd,2330,0,0,0,0,1,1,0,1.5,29,19,7,1,59.2,73.1,53.8,33.3,0,0.4,4,1,1,0,2,8,1,0,,0.0,60,4,75.0,3,7,6,19,0,0.00,0,3,0,0,4,23.1
2330,Naïm Sliti,"FW,MF",Dijon,2331,47,20,32,22,13,7,0,25.4,625,313,198,81,67.2,79.8,70.7,48.2,6,5.2,59,57,49,10,117,142,14,56,41.1,4.2,1209,130,80.0,111,73,72,168,5,0.20,23,65,2,0,125,27.5
2331,Chris Smalling,DF,Manchester Utd,2332,40,16,25,32,63,162,1,28.2,998,280,598,94,87.5,90.6,92.4,69.6,0,0.2,2,25,2,0,37,7,0,13,46.2,1.7,1482,3,100.0,5,6,2,8,4,0.14,24,14,0,0,139,69.2
2332,Adam Smith,"DF,MF",Bournemouth,2333,50,24,36,46,31,73,0,23.0,898,464,339,71,80.3,88.7,80.1,59.2,3,1.6,22,64,13,5,90,53,6,13,23.1,0.5,1413,44,65.9,56,31,17,99,1,0.04,23,39,0,0,105,32.5
2333,Tommy Smith,DF,Huddersfield,2334,38,23,27,22,26,80,3,21.2,773,374,315,70,69.1,86.8,70.8,37.0,1,1.8,15,45,19,12,56,34,2,8,25.0,0.2,1328,13,69.2,36,19,9,86,0,0.00,20,18,0,0,109,54.5
2334,Wesley Sneijder,"MF,FW",Nice,2335,0,0,0,1,2,2,1,4.4,248,125,85,25,79.7,91.2,80.2,54.3,0,0.8,11,33,7,1,35,21,0,16,31.3,0.7,345,10,70.0,3,8,3,26,0,0.00,4,3,0,0,11,0.0
2335,Cédric Soares,DF,Southampton,2336,54,22,34,32,24,109,2,31.0,1273,740,396,113,72.3,90.7,72.1,36.8,3,3.1,24,108,37,24,139,56,4,23,17.4,0.7,2084,14,50.0,52,34,21,151,0,0.00,16,19,0,0,155,32.6
2336,Ramadan Sobhi,"MF,FW",Stoke City,2337,32,11,21,14,14,14,0,13.8,340,206,99,11,75.2,82.4,76.2,57.9,0,1.0,15,19,15,2,38,26,0,13,46.2,1.2,600,51,58.8,58,26,20,102,2,0.15,14,13,0,0,90,40.7
2337,Rubén Sobrino,"FW,MF",Alavés,2338,33,6,24,19,18,10,0,16.3,290,193,62,11,71.3,80.8,66.7,52.4,2,1.2,21,19,8,3,29,40,5,25,52.0,4.3,610,39,64.1,29,55,36,82,3,0.18,37,32,0,0,76,44.3
2338,Dominic Solanke,FW,Liverpool,2339,7,1,4,5,2,9,0,6.6,148,109,25,2,73.6,82.0,69.4,50.0,1,2.6,15,8,6,0,15,22,1,22,31.8,3.5,306,14,64.3,15,34,17,48,1,0.15,13,3,0,0,20,35.6
2339,Carlos Soler,MF,Valencia,2340,51,22,32,25,5,19,0,26.3,814,437,288,67,81.2,89.9,84.0,59.8,4,3.7,34,87,29,7,101,71,8,45,37.8,4.2,1269,56,46.4,69,50,38,156,1,0.04,54,42,0,0,135,33.3
2340,Somália,"MF,FW",Toulouse,2341,65,14,45,34,34,35,0,22.2,482,268,164,21,75.0,82.7,77.0,50.0,0,1.8,21,42,9,5,68,50,0,26,26.9,1.6,967,79,48.1,65,48,33,99,1,0.04,27,51,0,0,129,35.4
2341,Yann Sommer,GK,M'Gladbach,2342,0,0,0,0,3,6,3,29.2,918,119,488,310,73.1,100.0,99.6,48.1,0,0.0,0,9,0,0,0,2,0,0,,0.0,1320,0,,0,1,0,0,0,0.00,0,3,0,0,48,88.9
2342,Kévin Soni,MF,Girona,2343,1,0,1,0,0,0,0,0.2,3,1,2,0,60.0,100.0,50.0,,0,0.0,0,0,1,0,2,0,0,0,,0.0,8,2,50.0,2,1,0,3,0,0.00,1,0,0,0,0,100.0
2343,Jérémy Sorbon,DF,Guingamp,2344,32,10,19,37,53,152,4,29.0,954,291,470,174,85.9,90.7,89.0,77.7,0,0.6,5,40,1,0,60,8,0,4,25.0,0.5,1388,1,100.0,9,7,8,0,0,0.00,18,16,0,0,155,64.4
2344,Oliver Sorg,"DF,MF",Hannover 96,2345,46,23,28,24,42,71,0,18.7,523,194,243,80,68.9,84.3,72.5,46.2,1,0.6,8,53,10,5,59,24,1,7,0.0,0.3,960,9,55.6,12,6,8,35,0,0.00,18,17,0,0,71,45.5
2345,David Soria,GK,Sevilla,2346,1,1,0,0,2,13,2,14.0,273,29,132,111,72.4,100.0,96.4,52.9,0,0.0,0,3,0,0,0,2,1,0,,0.0,424,0,,0,0,0,0,0,0.00,0,1,0,0,18,83.3
2346,Roberto Soriano,"MF,FW",Villarreal,2347,30,3,20,14,4,9,0,12.7,395,249,113,16,77.3,85.0,81.9,55.2,0,0.7,13,38,11,4,49,25,0,21,28.6,1.6,629,21,66.7,35,18,23,78,0,0.00,36,32,0,0,66,33.3
2347,Stefano Sorrentino,GK,Chievo,2348,0,0,0,0,0,23,3,38.0,777,63,328,384,65.0,100.0,99.1,48.2,0,0.0,0,3,0,0,0,3,0,0,,0.0,1305,0,,0,0,0,0,0,0.00,0,7,0,0,45,83.3
